UserID,Gender,Age,CAP,Work
1834,M,54,25043,Insegnante
1835,M,40,84066,Musicista
1836,M,16,84070,Studente
1837,M,11,24020,Studente
1838,M,59,70026,Data Engineer
1839,M,65,47030,Data Analyst
1840,M,46,76012,Avvocato
1841,M,15,36012,Studente
1842,M,11,35124,Studente
1843,M,25,70026,Avvocato
1844,F,34,34149,Data Analyst
1845,M,57,73020,Operaio
1846,M,20,26100,Avvocato
1847,M,13,00061,Studente
1848,M,18,20139,Insegnante
1849,M,58,27024,Data Engineer
1850,M,58,76012,Insegnante
1851,M,58,85024,Musicista
1852,M,29,35010,Avvocato
1853,M,19,35010,Disoccupato
1854,M,49,63100,Disoccupato
1855,M,21,14025,Data Analyst
1856,M,41,67069,Data Engineer
1857,M,42,14100,Studente
1858,F,14,90143,Studente
1859,F,56,21014,Data Analyst
1860,M,34,20131,Attore
1861,M,46,95127,Attore
1862,M,55,03100,Ingegnere
1863,M,48,17021,Data Analyst
1864,M,51,87060,Data Engineer
1865,F,51,15077,Dirigente
1866,M,58,76012,Data Engineer
1867,M,23,19020,Data Engineer
1868,M,9,84070,Studente
1869,M,11,00153,Studente
1870,M,54,34149,Architetto
1871,F,64,09010,Dirigente
1872,M,49,33030,Impiegato
1873,M,11,09099,Studente
1874,M,14,10126,Studente
1875,M,14,35124,Studente
1876,M,42,24020,Avvocato
1877,F,45,83030,Impiegato
1878,M,59,15063,Studente
1879,M,14,65017,Studente
1880,M,35,90143,Disoccupato
1881,M,39,00125,Operaio
1882,M,13,20020,Studente
1883,F,26,15067,Disoccupato
1884,M,31,15063,Impiegato
1885,M,21,19020,Programmatore
1886,M,37,09078,Avvocato
1887,M,62,35124,Autista
1888,M,29,00125,Avvocato
1889,M,35,45030,Ingegnere
1890,M,61,35031,Ricercatore
1891,M,59,20020,Dirigente
1892,M,44,63100,Impiegato
1893,F,20,00125,Disoccupato
1894,F,28,47030,Data Engineer
1895,M,43,28887,Ingegnere
1896,M,51,83030,Architetto
1897,F,54,00061,Operaio
1898,M,55,35124,Avvocato
1899,F,52,15063,Ricercatore
1900,M,52,09099,Avvocato
1901,M,19,32030,Data Engineer
1902,M,15,25123,Studente
1903,M,55,84066,Disoccupato
1904,M,9,86020,Studente
1905,F,37,35124,Impiegato
1906,F,60,27024,Insegnante
1907,M,43,33013,Programmatore
1908,M,15,45030,Studente
1909,M,65,71032,Data Analyst
1910,M,47,01010,Studente
1911,F,37,95127,Data Analyst
1912,M,33,44020,Data Analyst
1913,M,63,30020,Programmatore
1914,F,32,33048,Ingegnere
1915,M,12,03100,Studente
1916,M,17,35010,Studente
1917,M,45,71032,Studente
1918,F,13,00153,Studente
1919,M,38,87060,Disoccupato
1920,F,61,25043,Data Engineer
1921,M,42,00061,Avvocato
1922,F,25,64023,Data Engineer
1923,M,44,26100,Data Engineer
1924,F,65,83030,Ricercatore
1925,M,17,83030,Studente
1926,F,39,65027,Disoccupato
1927,M,33,15063,Data Engineer
1928,M,11,41058,Studente
1929,F,36,20139,Studente
1930,M,29,47030,Autista
1931,M,28,32030,Operaio
1932,M,57,09010,Data Engineer
1933,M,21,15077,Musicista
1934,M,44,26100,Programmatore
1935,M,24,86020,Studente
1936,M,37,33050,Disoccupato
1937,M,28,35031,Infermiere
1938,F,61,36100,Operaio
1939,F,52,01010,Operaio
1940,M,44,03100,Avvocato
1941,M,33,20131,Programmatore
1942,M,34,86020,Insegnante
1943,M,43,40138,Data Analyst
1944,F,15,87060,Studente
1945,M,23,20131,Impiegato
1946,M,14,20131,Studente
1947,M,18,40138,Data Engineer
1948,M,41,09078,Studente
1949,M,58,71032,Programmatore
1950,M,13,71032,Studente
1951,F,53,44121,Data Analyst
1952,M,34,09010,Dirigente
1953,F,40,00125,Operaio
1954,M,13,15077,Studente
1955,M,44,03100,Musicista
1956,M,13,09078,Studente
1957,F,63,90143,Data Analyst
1958,F,33,33050,Dirigente
1959,F,23,47924,Architetto
1960,M,9,71032,Studente
1961,F,58,03100,Direttore
1962,F,26,70037,Dirigente
1963,F,23,67069,Data Scientis
1964,F,53,34149,Ricercatore
1965,M,22,33030,Programmatore
1966,M,21,80038,Impiegato
1967,M,26,35031,Data Engineer
1968,M,65,14025,Infermiere
1969,F,46,33030,Direttore
1970,M,29,85024,Architetto
1971,F,43,61029,Ingegnere
1972,M,40,63100,Programmatore
1973,M,23,70026,Dirigente
1974,M,40,80038,Programmatore
1975,M,11,28887,Studente
1976,M,29,45030,Insegnante
1977,M,64,36100,Ricercatore
1978,M,23,83030,Studente
1979,M,44,20139,Programmatore
1980,M,60,27024,Data Engineer
1981,M,29,63100,Dirigente
1982,M,62,09010,Studente
1983,M,11,34149,Studente
1984,M,39,01010,Studente
1985,M,29,83030,Avvocato
1986,M,21,41058,Architetto
1987,M,18,83030,Programmatore
1988,F,44,40061,Dirigente
1989,M,19,84070,Ricercatore
1990,M,15,33050,Studente
1991,M,61,28887,Impiegato
1992,M,27,22076,Data Analyst
1993,M,58,67069,Programmatore
1994,M,56,12032,Operaio
1995,M,61,70037,Dirigente
1996,M,47,32030,Disoccupato
1997,M,24,14100,Disoccupato
1998,F,42,14025,Data Scientis
1999,F,61,20139,Direttore
2000,M,48,87060,Data Analyst
2001,M,12,72022,Studente
2002,F,60,36100,Architetto
2003,M,27,33030,Studente
2004,M,19,33048,Musicista
2005,M,16,76012,Studente
2006,M,62,00061,Disoccupato
2007,M,36,90143,Attore
2008,M,37,65017,Direttore
2009,F,18,22072,Data Engineer
2010,M,65,15067,Data Analyst
2011,F,31,14100,Direttore
2012,M,63,83030,Data Analyst
2013,M,64,56022,Disoccupato
2014,M,13,14100,Studente
2015,M,25,47030,Data Analyst
2016,F,10,33050,Studente
2017,M,57,00061,Programmatore
2018,M,29,14025,Attore
2019,M,43,84070,Dirigente
2020,M,19,00125,Data Engineer
2021,M,20,00125,Disoccupato
2022,M,59,12032,Data Engineer
2023,M,59,70037,Data Analyst
2024,M,17,01010,Studente
2025,M,44,45030,Architetto
2026,M,17,33050,Studente
2027,F,65,61029,Data Scientis
2028,M,12,12032,Studente
2029,F,62,10126,Avvocato
2030,M,17,32030,Studente
2031,M,35,09099,Impiegato
2032,M,36,32030,Ingegnere
2033,F,23,28887,Impiegato
2034,F,28,44121,Operaio
2035,F,48,27024,Disoccupato
2036,F,24,35124,Ingegnere
2037,M,48,36100,Ingegnere
2038,F,59,61029,Dirigente
2039,M,18,33030,Attore
2040,F,13,84070,Studente
2041,F,44,84066,Impiegato
2042,M,9,50055,Studente
2043,M,14,90143,Studente
2044,F,47,10086,Disoccupato
2045,F,63,09099,Disoccupato
2046,M,37,44121,Dirigente
2047,M,23,15077,Studente
2048,M,21,27024,Ricercatore
2049,F,34,61029,Disoccupato
2050,F,51,01010,Direttore
2051,M,52,33030,Data Engineer
2052,M,53,27024,Studente
2053,M,42,15063,Infermiere
2054,M,25,35124,Avvocato
2055,M,53,15063,Infermiere
2056,M,26,20131,Data Analyst
2057,M,56,14100,Dirigente
2058,F,62,85024,Dirigente
2059,M,48,28887,Disoccupato
2060,M,17,25043,Studente
2061,M,39,15063,Dirigente
2062,M,16,10086,Studente
2063,M,57,35010,Data Analyst
2064,M,53,90143,Dirigente
2065,M,48,12032,Ricercatore
2066,F,56,65027,Ricercatore
2067,M,10,35031,Studente
2068,F,54,35124,Avvocato
2069,M,35,15077,Autista
2070,F,35,86020,Ricercatore
2071,M,17,83030,Studente
2072,F,15,83030,Studente
2073,F,16,00125,Studente
2074,M,52,01010,Data Analyst
2075,F,55,36100,Data Analyst
2076,M,24,40061,Data Analyst
2077,M,42,09099,Disoccupato
2078,M,22,41058,Data Analyst
2079,M,34,73020,Studente
2080,M,13,47924,Studente
2081,M,48,26100,Programmatore
2082,M,27,47030,Musicista
2083,M,29,41058,Data Analyst
2084,M,60,25043,Data Analyst
2085,M,21,15063,Disoccupato
2086,M,50,17021,Ingegnere
2087,M,46,64023,Disoccupato
2088,M,26,45100,Data Engineer
2089,M,47,00061,Programmatore
2090,M,61,33013,Programmatore
2091,F,53,44121,Impiegato
2092,M,46,21014,Dirigente
2093,M,17,73020,Studente
2094,M,46,17021,Operaio
2095,M,48,15077,Architetto
2096,F,20,15063,Programmatore
2097,M,43,35010,Insegnante
2098,M,57,15077,Impiegato
2099,F,44,76012,Disoccupato
2100,F,23,09099,Disoccupato
2101,M,45,20023,Attore
2102,M,48,00061,Infermiere
2103,M,17,26100,Studente
2104,M,15,34149,Studente
2105,M,58,45030,Dirigente
2106,F,11,14100,Studente
2107,M,59,09099,Dirigente
2108,M,41,35124,Studente
2109,M,39,35124,Attore
2110,M,9,61029,Studente
2111,M,32,90143,Architetto
2112,F,12,45100,Studente
2113,M,17,14025,Studente
2114,M,59,86020,Atleta
2115,M,21,45100,Programmatore
2116,M,63,27024,Data Analyst
2117,M,52,22072,Architetto
2118,M,10,61029,Studente
2119,M,21,36012,Data Analyst
2120,M,30,26100,Disoccupato
2121,M,10,19020,Studente
2122,M,61,00125,Avvocato
2123,F,11,22076,Studente
2124,M,43,95127,Disoccupato
2125,M,15,36012,Studente
2126,M,13,10086,Studente
2127,M,23,25123,Data Analyst
2128,F,35,03100,Dirigente
2129,M,19,63100,Insegnante
2130,M,39,09078,Disoccupato
2131,M,49,09078,Disoccupato
2132,M,15,00061,Studente
2133,F,52,20020,Studente
2134,M,35,19020,Studente
2135,M,37,83030,Dirigente
2136,M,49,14100,Atleta
2137,F,51,67069,Studente
2138,F,33,17021,Data Analyst
2139,F,60,64023,Direttore
2140,M,47,00018,Ingegnere
2141,F,40,09078,Attore
2142,F,24,36100,Ingegnere
2143,M,17,80038,Studente
2144,M,57,10126,Disoccupato
2145,M,21,30020,Studente
2146,M,52,83030,Operaio
2147,F,11,40061,Studente
2148,F,16,00061,Studente
2149,M,30,33050,Disoccupato
2150,F,37,00125,Data Analyst
2151,M,50,63100,Architetto
2152,M,19,03100,Data Analyst
2153,M,14,17021,Studente
2154,M,37,56022,Avvocato
2155,F,52,26100,Studente
2156,M,10,73020,Studente
2157,F,10,15063,Studente
2158,M,19,36100,Avvocato
2159,F,15,32030,Studente
2160,F,64,35010,Musicista
2161,F,55,32030,Operaio
2162,F,35,12032,Studente
2163,M,26,25123,Disoccupato
2164,M,38,34149,Disoccupato
2165,M,23,47924,Data Engineer
2166,M,60,44121,Studente
2167,F,18,09099,Ricercatore
2168,M,45,28887,Studente
2169,M,13,40061,Studente
2170,F,36,26010,Attore
2171,M,56,47924,Disoccupato
2172,M,54,72022,Impiegato
2173,M,49,14100,Architetto
2174,M,57,71032,Avvocato
2175,M,13,83030,Studente
2176,M,50,33050,Musicista
2177,F,33,20131,Impiegato
2178,M,44,25043,Ingegnere
2179,F,45,85024,Disoccupato
2180,M,28,86020,Avvocato
2181,M,17,83030,Studente
2182,F,53,24020,Data Analyst
2183,F,47,32030,Dirigente
2184,M,41,14025,Data Analyst
2185,M,64,65017,Programmatore
2186,M,47,17021,Insegnante
2187,M,22,72022,Attore
2188,F,17,25123,Studente
2189,M,39,26010,Studente
2190,F,38,10126,Autista
2191,M,63,35010,Data Analyst
2192,F,34,21030,Disoccupato
2193,M,11,41058,Studente
2194,M,62,36100,Programmatore
2195,M,20,20023,Studente
2196,M,19,09078,Avvocato
2197,F,39,33013,Dirigente
2198,F,41,25123,Data Scientis
2199,M,24,61029,Studente
2200,M,54,83030,Dirigente
2201,M,65,87060,Impiegato
2202,F,32,83030,Studente
2203,M,12,32030,Studente
2204,M,31,47924,Direttore
2205,F,48,40061,Data Engineer
2206,M,21,80038,Data Engineer
2207,M,46,26100,Data Analyst
2208,M,62,72022,Disoccupato
2209,M,29,70037,Data Engineer
2210,M,25,20131,Programmatore
2211,M,27,84066,Ricercatore
2212,M,46,32030,Data Analyst
2213,F,64,64023,Disoccupato
2214,F,63,45100,Dirigente
2215,F,21,14025,Disoccupato
2216,F,14,40061,Studente
2217,M,18,33048,Studente
2218,M,25,41058,Programmatore
2219,M,55,90143,Ricercatore
2220,F,41,72022,Direttore
2221,M,55,71032,Programmatore
2222,F,23,21014,Dirigente
2223,M,37,90143,Operaio
2224,M,32,33013,Avvocato
2225,M,19,30020,Insegnante
2226,F,10,15067,Studente
2227,M,22,34149,Ingegnere
2228,M,48,65027,Avvocato
2229,M,56,27024,Disoccupato
2230,F,61,14100,Dirigente
2231,M,42,72022,Infermiere
2232,M,65,25043,Ingegnere
2233,F,37,36100,Direttore
2234,M,10,14100,Studente
2235,M,48,64023,Studente
2236,M,24,15077,Studente
2237,F,16,90143,Studente
2238,F,36,09078,Data Analyst
2239,M,22,15063,Studente
2240,M,59,25043,Avvocato
2241,M,33,21014,Insegnante
2242,M,49,28887,Data Analyst
2243,M,21,33050,Operaio
2244,M,22,00125,Studente
2245,M,26,20139,Studente
2246,M,9,09010,Studente
2247,M,38,83030,Operaio
2248,F,35,35124,Avvocato
2249,M,23,35010,Insegnante
2250,M,37,27024,Musicista
2251,M,13,00125,Studente
2252,F,23,12032,Dirigente
2253,F,11,00125,Studente
2254,M,43,09010,Insegnante
2255,F,40,72022,Ricercatore
2256,F,58,45100,Autista
2257,F,10,67069,Studente
2258,F,24,00125,Data Analyst
2259,F,65,85024,Attore
2260,F,15,36012,Studente
2261,M,31,44020,Insegnante
2262,M,31,14100,Programmatore
2263,M,58,36100,Ricercatore
2264,F,52,70037,Data Engineer
2265,M,64,83030,Architetto
2266,F,23,10126,Operaio
2267,F,39,35010,Architetto
2268,F,33,45100,Dirigente
2269,F,34,25043,Disoccupato
2270,M,37,30020,Dirigente
2271,M,19,70026,Ingegnere
2272,M,9,86020,Studente
2273,M,53,80038,Ricercatore
2274,M,17,25123,Studente
2275,M,50,65027,Data Engineer
2276,M,10,26010,Studente
2277,F,27,14100,Data Scientis
2278,M,39,33050,Programmatore
2279,M,43,32030,Data Engineer
2280,M,35,83030,Ricercatore
2281,M,33,25123,Infermiere
2282,M,20,44121,Operaio
2283,M,21,36100,Atleta
2284,M,20,90143,Impiegato
2285,F,51,67069,Studente
2286,M,26,70037,Programmatore
2287,M,59,15063,Disoccupato
2288,M,38,70037,Studente
2289,F,16,64023,Studente
2290,M,45,36100,Disoccupato
2291,M,60,64023,Dirigente
2292,M,27,20139,Autista
2293,F,28,36012,Direttore
2294,M,60,10126,Architetto
2295,M,21,01010,Infermiere
2296,F,17,20131,Studente
2297,M,49,47924,Architetto
2298,M,29,10086,Programmatore
2299,F,22,19020,Studente
2300,M,30,63100,Architetto
2301,F,11,28887,Studente
2302,M,58,45030,Avvocato
2303,M,60,44020,Programmatore
2304,M,47,21014,Avvocato
2305,M,32,33050,Impiegato
2306,F,46,21014,Data Analyst
2307,M,34,20020,Programmatore
2308,F,34,67069,Attore
2309,F,53,22072,Disoccupato
2310,M,54,45100,Avvocato
2311,F,60,47030,Data Analyst
2312,M,26,63100,Disoccupato
2313,F,41,21030,Ricercatore
2314,F,21,27024,Dirigente
2315,M,34,25043,Data Engineer
2316,M,11,44121,Studente
2317,F,47,47924,Data Scientis
2318,M,40,73020,Data Engineer
2319,M,13,21030,Studente
2320,F,30,26010,Dirigente
2321,M,14,00125,Studente
2322,F,57,20131,Architetto
2323,M,51,73020,Direttore
2324,M,10,73020,Studente
2325,F,26,10086,Data Analyst
2326,M,58,70026,Data Analyst
2327,M,27,09099,Studente
2328,M,35,28887,Data Engineer
2329,F,59,40138,Autista
2330,M,58,14100,Data Engineer
2331,M,44,00061,Dirigente
2332,M,42,25123,Ingegnere
2333,M,55,41058,Ricercatore
2334,F,65,47924,Data Engineer
2335,M,27,63100,Programmatore
2336,M,56,47030,Atleta
2337,M,39,40138,Programmatore
2338,M,49,00018,Programmatore
2339,F,14,83030,Studente
2340,M,54,33050,Operaio
2341,M,11,01010,Studente
2342,M,36,73020,Direttore
2343,F,53,01010,Dirigente
2344,M,30,09078,Avvocato
2345,M,52,33013,Attore
2346,F,54,70037,Studente
2347,M,44,00018,Dirigente
2348,M,37,64023,Avvocato
2349,M,60,50055,Dottore
2350,M,16,15077,Studente
2351,F,18,95127,Disoccupato
2352,M,12,26100,Studente
2353,F,52,70026,Data Scientis
2354,M,63,86020,Infermiere
2355,F,39,87060,Data Scientis
2356,F,64,15067,Attore
2357,F,51,25123,Ingegnere
2358,F,35,80038,Ricercatore
2359,M,61,19020,Architetto
2360,M,54,17021,Ricercatore
2361,M,19,67069,Data Engineer
2362,M,35,25123,Ingegnere
2363,M,31,33050,Ingegnere
2364,F,28,25043,Data Scientis
2365,M,42,32030,Data Engineer
2366,F,60,70026,Attore
2367,F,48,19020,Data Scientis
2368,F,28,67069,Architetto
2369,M,47,09010,Ingegnere
2370,M,22,44121,Dirigente
2371,F,37,41058,Data Engineer
2372,F,27,12032,Data Engineer
2373,M,65,61029,Data Engineer
2374,M,27,25043,Ingegnere
2375,F,48,65027,Data Engineer
2376,M,35,63100,Dirigente
2377,M,12,36100,Studente
2378,M,60,47924,Direttore
2379,M,12,12032,Studente
2380,M,39,20139,Data Analyst
2381,F,64,83030,Data Scientis
2382,M,64,00125,Architetto
2383,F,62,44121,Ingegnere
2384,M,31,65027,Programmatore
2385,F,61,73020,Operaio
2386,F,36,21030,Disoccupato
2387,M,46,21030,Programmatore
2388,M,29,95127,Insegnante
2389,M,9,35010,Studente
2390,F,47,09099,Ricercatore
2391,M,25,73020,Atleta
2392,F,34,19020,Direttore
2393,M,42,24020,Architetto
2394,M,32,01010,Ricercatore
2395,M,60,87060,Data Engineer
2396,F,55,09099,Disoccupato
2397,F,64,30020,Infermiere
2398,M,58,65017,Disoccupato
2399,M,9,33013,Studente
2400,F,55,09099,Attore
2401,M,11,72022,Studente
2402,M,55,45030,Programmatore
2403,M,40,84070,Data Analyst
2404,M,20,10086,Data Engineer
2405,M,31,03100,Dottore
2406,F,20,40138,Avvocato
2407,M,56,86020,Attore
2408,F,50,20131,Dirigente
2409,F,35,35124,Data Scientis
2410,M,26,56022,Data Engineer
2411,F,27,20131,Ingegnere
2412,M,45,00125,Architetto
2413,F,39,36100,Data Engineer
2414,M,44,27024,Dirigente
2415,M,14,14100,Studente
2416,M,17,10126,Studente
2417,M,42,15063,Dirigente
2418,F,59,76012,Studente
2419,M,43,22076,Disoccupato
2420,M,61,67069,Data Engineer
2421,M,49,44020,Data Engineer
2422,F,10,35010,Studente
2423,F,59,32030,Data Scientis
2424,M,47,12032,Programmatore
2425,F,19,09010,Ingegnere
2426,M,34,32030,Disoccupato
2427,F,29,35124,Ingegnere
2428,M,46,30020,Programmatore
2429,M,29,65027,Operaio
2430,M,38,35010,Data Analyst
2431,F,11,21014,Studente
2432,M,17,33048,Studente
2433,M,55,00061,Data Analyst
2434,M,50,15063,Data Analyst
2435,M,35,26010,Data Analyst
2436,M,9,84070,Studente
2437,M,11,30020,Studente
2438,M,30,22076,Dirigente
2439,M,39,00018,Programmatore
2440,M,44,33013,Programmatore
2441,F,11,67069,Studente
2442,M,12,10086,Studente
2443,F,51,25043,Disoccupato
2444,F,45,33030,Data Analyst
2445,M,32,45100,Disoccupato
2446,M,32,15077,Data Engineer
2447,M,50,10126,Ingegnere
2448,M,20,09099,Ricercatore
2449,M,37,20023,Architetto
2450,M,16,83030,Studente
2451,M,45,22076,Avvocato
2452,M,35,80038,Data Engineer
2453,M,59,10086,Data Engineer
2454,M,30,20020,Disoccupato
2455,M,41,64023,Data Engineer
2456,M,36,20023,Insegnante
2457,M,24,56022,Disoccupato
2458,M,18,35124,Data Engineer
2459,M,22,01010,Data Engineer
2460,F,53,10086,Dirigente
2461,M,63,72022,Data Analyst
2462,M,33,45100,Dirigente
2463,M,25,70026,Data Engineer
2464,F,25,30020,Data Analyst
2465,M,43,86020,Ricercatore
2466,M,58,35124,Autista
2467,M,63,72022,Studente
2468,M,17,25043,Studente
2469,M,27,73020,Data Analyst
2470,M,31,65017,Atleta
2471,M,22,26100,Architetto
2472,M,9,70037,Studente
2473,M,54,09099,Avvocato
2474,M,44,65017,Avvocato
2475,F,47,67069,Atleta
2476,M,15,25043,Studente
2477,M,40,00125,Disoccupato
2478,M,20,33050,Dirigente
2479,F,41,70026,Dirigente
2480,F,56,25043,Impiegato
2481,M,36,83030,Ingegnere
2482,F,42,24020,Direttore
2483,M,19,83030,Architetto
2484,M,39,20023,Insegnante
2485,M,19,10086,Ingegnere
2486,M,65,36012,Avvocato
2487,M,24,22076,Data Engineer
2488,F,20,34149,Operaio
2489,F,28,76012,Data Scientis
2490,M,22,20020,Avvocato
2491,M,32,30020,Data Engineer
2492,F,14,03100,Studente
2493,M,47,87060,Operaio
2494,M,24,27024,Data Analyst
2495,F,15,15063,Studente
2496,M,49,21014,Dirigente
2497,F,56,26010,Ingegnere
2498,M,42,45100,Atleta
2499,M,12,33050,Studente
2500,M,19,21030,Dirigente
2501,M,44,87060,Autista
2502,M,56,33013,Architetto
2503,M,27,90143,Programmatore
2504,M,42,25043,Data Engineer
2505,M,18,20131,Data Engineer
2506,F,37,45100,Ingegnere
2507,M,32,70026,Data Analyst
2508,F,29,22076,Direttore
2509,M,30,61029,Insegnante
2510,M,15,33048,Studente
2511,M,30,44020,Data Engineer
2512,F,20,20131,Ingegnere
2513,M,41,40061,Dirigente
2514,M,19,33030,Ingegnere
2515,M,25,15077,Avvocato
2516,F,12,22076,Studente
2517,F,25,56022,Data Scientis
2518,M,23,70037,Data Engineer
2519,F,51,22076,Operaio
2520,F,37,25043,Operaio
2521,M,10,33030,Studente
2522,M,56,09099,Infermiere
2523,M,39,20020,Programmatore
2524,F,64,83030,Data Scientis
2525,F,57,28887,Dirigente
2526,M,44,50055,Architetto
2527,M,20,63100,Autista
2528,M,51,30020,Disoccupato
2529,F,14,47924,Studente
2530,M,22,33030,Disoccupato
2531,F,21,33050,Data Engineer
2532,F,32,10126,Architetto
2533,F,17,70026,Studente
2534,F,47,14025,Ricercatore
2535,F,30,10086,Operaio
2536,M,39,21014,Architetto
2537,M,26,47030,Infermiere
2538,M,20,14025,Architetto
2539,M,47,12032,Data Engineer
2540,F,10,00018,Studente
2541,F,52,09078,Insegnante
2542,F,28,10086,Architetto
2543,F,27,25123,Disoccupato
2544,M,15,45100,Studente
2545,M,53,36012,Architetto
2546,F,33,70026,Architetto
2547,F,61,71032,Disoccupato
2548,F,32,00153,Ricercatore
2549,M,13,12032,Studente
2550,M,16,65017,Studente
2551,M,50,17021,Avvocato
2552,F,12,83030,Studente
2553,M,47,22076,Data Engineer
2554,M,27,63100,Dirigente
2555,M,15,63100,Studente
2556,M,12,35124,Studente
2557,F,62,35124,Musicista
2558,M,18,15063,Programmatore
2559,M,51,83030,Studente
2560,F,48,70026,Ricercatore
2561,M,15,71032,Studente
2562,M,63,33048,Disoccupato
2563,M,39,14100,Architetto
2564,F,48,26100,Impiegato
2565,M,59,71032,Insegnante
2566,M,48,50055,Programmatore
2567,M,47,56022,Disoccupato
2568,M,51,33050,Programmatore
2569,M,47,33013,Disoccupato
2570,F,14,76012,Studente
2571,M,44,73020,Programmatore
2572,M,20,67069,Ingegnere
2573,M,21,33050,Attore
2574,M,21,67069,Ricercatore
2575,M,17,20020,Studente
2576,M,17,85024,Studente
2577,M,37,33050,Data Engineer
2578,M,42,17021,Data Engineer
2579,M,63,50055,Autista
2580,F,25,00018,Dirigente
2581,M,29,25043,Infermiere
2582,F,47,86020,Dirigente
2583,M,28,47924,Data Engineer
2584,F,19,44020,Dirigente
2585,M,58,64023,Autista
2586,M,49,20131,Impiegato
2587,M,35,36012,Data Engineer
2588,F,30,03100,Architetto
2589,M,44,61029,Disoccupato
2590,M,44,15063,Data Analyst
2591,M,20,35124,Dirigente
2592,M,63,15077,Data Engineer
2593,M,61,28887,Attore
2594,M,56,33030,Data Engineer
2595,M,33,32030,Data Analyst
2596,M,20,95127,Data Engineer
2597,F,49,45100,Disoccupato
2598,M,56,01010,Programmatore
2599,M,33,22072,Avvocato
2600,M,14,33050,Studente
2601,M,20,32030,Attore
2602,M,57,35010,Avvocato
2603,M,62,10086,Programmatore
2604,M,15,20131,Studente
2605,M,19,70037,Data Engineer
2606,M,18,20023,Data Engineer
2607,F,41,10126,Disoccupato
2608,F,13,10086,Studente
2609,F,45,85024,Avvocato
2610,M,63,45100,Data Engineer
2611,M,39,86020,Direttore
2612,F,16,72022,Studente
2613,M,12,22072,Studente
2614,M,51,65027,Data Engineer
2615,M,46,20131,Data Engineer
2616,M,37,33048,Data Engineer
2617,F,30,15077,Autista
2618,F,28,00153,Data Analyst
2619,M,50,26100,Avvocato
2620,M,16,63100,Studente
2621,M,45,33048,Disoccupato
2622,F,46,47030,Ricercatore
2623,M,21,83030,Dirigente
2624,F,34,76012,Disoccupato
2625,M,27,95127,Data Engineer
2626,M,32,33050,Dirigente
2627,M,46,47924,Dirigente
2628,F,16,40061,Studente
2629,M,13,33050,Studente
2630,F,51,65027,Insegnante
2631,F,50,33050,Dirigente
2632,M,37,61029,Disoccupato
2633,F,50,20139,Data Scientis
2634,M,43,10086,Dirigente
2635,M,64,32030,Disoccupato
2636,M,46,10126,Avvocato
2637,F,59,35124,Impiegato
2638,M,64,14100,Ingegnere
2639,F,30,40061,Ricercatore
2640,M,56,00061,Avvocato
2641,M,38,33050,Ricercatore
2642,M,43,83030,Disoccupato
2643,M,22,41058,Programmatore
2644,M,48,44121,Autista
2645,M,42,71032,Data Engineer
2646,M,39,80038,Programmatore
2647,F,60,40138,Infermiere
2648,M,48,00125,Programmatore
2649,M,11,63100,Studente
2650,M,10,00061,Studente
2651,M,14,33048,Studente
2652,M,47,28887,Impiegato
2653,M,61,09099,Data Engineer
2654,F,25,27024,Data Scientis
2655,M,19,35010,Data Engineer
2656,M,40,83030,Architetto
2657,F,22,72022,Studente
2658,M,21,00125,Data Engineer
2659,M,21,33050,Ingegnere
2660,M,44,36012,Programmatore
2661,M,37,40138,Architetto
2662,M,26,35124,Programmatore
2663,F,29,09010,Data Analyst
2664,M,37,83030,Data Engineer
2665,M,39,00153,Infermiere
2666,M,54,87060,Attore
2667,F,41,84070,Ricercatore
2668,F,48,83030,Data Analyst
2669,M,46,76012,Disoccupato
2670,M,21,25043,Ricercatore
2671,F,60,33050,Avvocato
2672,M,12,44121,Studente
2673,M,30,36012,Data Engineer
2674,M,10,00018,Studente
2675,M,26,64023,Atleta
2676,M,48,45030,Impiegato
2677,F,30,67069,Data Engineer
2678,M,25,61029,Ricercatore
2679,F,30,45100,Data Analyst
2680,M,43,95127,Avvocato
2681,F,45,26100,Data Analyst
2682,M,53,95127,Data Analyst
2683,M,58,00061,Data Engineer
2684,F,11,30020,Studente
2685,M,13,20139,Studente
2686,M,18,64023,Disoccupato
2687,M,32,83030,Studente
2688,M,11,35010,Studente
2689,M,46,22072,Avvocato
2690,M,50,35124,Data Engineer
2691,M,36,22076,Data Analyst
2692,F,55,76012,Data Analyst
2693,M,32,26100,Architetto
2694,M,23,50055,Data Analyst
2695,M,60,67069,Infermiere
2696,M,20,25123,Data Engineer
2697,F,12,70037,Studente
2698,F,17,14025,Studente
2699,F,59,27024,Architetto
2700,M,25,80038,Data Engineer
2701,M,28,70037,Dirigente
2702,M,21,44121,Ricercatore
2703,M,51,30020,Infermiere
2704,M,46,45100,Architetto
2705,M,10,15077,Studente
2706,F,59,80038,Dirigente
2707,M,53,09078,Architetto
2708,M,22,25043,Data Engineer
2709,F,21,84070,Disoccupato
2710,M,36,15063,Programmatore
2711,F,55,33013,Data Analyst
2712,F,52,33013,Musicista
2713,M,22,70037,Data Engineer
2714,M,65,76012,Data Analyst
2715,F,44,47030,Data Analyst
2716,F,41,65027,Data Analyst
2717,M,37,45100,Data Analyst
2718,F,31,35010,Data Analyst
2719,M,60,00153,Avvocato
2720,M,9,20131,Studente
2721,M,65,14025,Ingegnere
2722,M,38,86020,Data Engineer
